writing-source-title,writer-name,prayer-line
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Brethren and fellow-mourners in the Faith of Bah·'u'll·h!
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"A sorrow, reminiscent in its poignancy, of the devastating grief caused by 'Abdu'l-Bah·'s sudden removal from our midst, has stirred the Bah·'Ì world to its foundations."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The Greatest Holy Leaf, the well-beloved and treasured Remnant of Bah·'u'll·h entrusted to our frail and unworthy hands by our departed Master, has passed to the Great Beyond, leaving a legacy that time can never dim."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The Community of the Most Great Name, in its entirety and to its very core, feels the sting of this cruel loss."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Inevitable though this calamitous event appeared to us all, however acute our apprehensions of its steady approach, the consciousness of its final consummation at this terrible hour leaves us, we whose souls have been impregnated by the energizing influence of her love, prostrated and disconsolate."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"How can my lonely pen, so utterly inadequate to glorify so exalted a station, so impotent to portray the experiences of so sublime a life, so disqualified to recount the blessings she showered upon me since my earliest childhood-how can such a pen repay the great debt of gratitude and love that I owe her whom I regarded as my chief sustainer, my most affectionate comforter, the joy and inspiration of my life?"
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"My grief is too immense, my remorse too profound, to be able to give full vent at this moment to the feelings that surge within me."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Only future generations and pens abler than mine can, and will, pay a worthy tribute to the towering grandeur of her spiritual life, to the unique part she played throughout the tumultuous stages of Bah·'Ì history, to the expressions of unqualified praise that have streamed from the pen of both Bah·'u'll·h and 'Abdu'l-Bah·, the Centre of His Covenant, though unrecorded, and in the main unsuspected by the mass of her passionate admirers in East and West, the share she has had in influencing the course of some of the chief events in the annals of the Faith, the sufferings she bore, the sacrifices she made, the rare gifts of unfailing sympathy she so strikingly displayed-these, and many others stand so inextricably interwoven with the fabric of the Cause itself that no future historian of the Faith of Bah·'u'll·h can afford to ignore or minimize."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Your valued message brought strength and solace to my aching heart.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I deeply appreciate the sentiments of my invaluable fellow-workers, who have by their eminent, their unforgettable and unique services, contributed so powerfully in brightening the closing days of her precious life."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The services each of you has rendered to our beloved Cause brought much joy and hope to her in the evening of her life, and are, therefore, highly meritorious in the sight of the Almighty."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"May He bless abundantly your work in the Divine Vineyard, and enable you to render still greater services in the days to come."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I greatly value your sympathy in my cruel, my irreparable loss."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,My only comfort is the assurance of her devoted lovers to remain firm and steadfast in the Cause and to strive to follow in her footsteps.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The example of her life is our solace, our inspiration and strength."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"May the Beloved aid you to follow in her way, and to perpetuate her glorious memory."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Your sweet and touching message imparted strength and solace to my heart.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,I value the sentiments you express and am deeply grateful.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"My grief is profound and my only comfort is the thought that her many lovers, East and West, are straining every nerve to promote those very ideals for which she suffered and toiled all the days of her eventful and sacred life."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,I will continue to pray for your welfare and success from the depths of my heart.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Rest assured.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,My great love for the Greatest Holy Leaf and my attachment to each one of you prompt me to add these few words in person and to express to you my gratitude for the expression of your valued sympathy.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I greatly value your message, and will pray that the Almighty may bless your efforts in the service of a Cause for the sake of which our loved Kh·num sacrificed her precious life."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"The many evidences of your increasing zeal and activities in the service of our beloved Cause, have to a great measure, relieved my sorrow-laden heart."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I will continue to pray for your unsparing efforts, and wish you to persevere, whatever the vicissitudes which this immortal Faith may encounter in future."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Rest assured, and never feel disconsolate..."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,Your highly impressive and touching message brought much relief to my weary soul.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,I thank you from the depths of my heart.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I greatly value the sentiments expressed on behalf of a local community, the members of which have, by their services, their devotion and loyalty, contributed, to so great an extent, to the joy and satisfaction of the hearts of both 'Abdu'lBah· and the Greatest Holy Leaf."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"My great attachment to each one of you, as well as my immense love for our departed and beloved Kh·num, have prompted me to add these few words in person."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"I will continue to pray for the success of your efforts, as well as for your spiritual advancement."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,The passing of the Greatest Holy Leaf has filled my heart with unutterable sorrow.
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"My comfort is the thought that the measure of success achieved, under your wise and able leadership, by the collective efforts of the American believers has brightened considerably the last days of her precious life."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"Would to God that the continued endeavours of this little band of her devoted lovers who have brought so great a joy to her blessed heart, may bring further satisfaction to her soul, and realize, at the appointed time, her dearest wish and fondest hopes for the Cause in your land."
A Compilation from Bahá’í Sacred Texts and Writings of the Guardian of the Faith and Bahíyyih Khánum’s Own Letters,Bahíyyih Khánum,"To complete the Temple, to clothe its naked dome, and terminate its exterior elaborate ornamentation, is the best and most effective way in which the American believers, the recipients of her untold favours, can demonstrate their fidelity to her memory and their gratitude for the inestimable blessings she showered upon them."
